decision,notes,already_on_site,name,rating,reviews,price,cuisine,category,suggested_types,flag,address,postal_code,opening_hours,phone,website,maps_url,suggested_id,price_band,lat,lng,place_id
,,,OTTO's Restaurant,4.2,206,$$,,Restaurant,restaurant,,"Toompuiestee 23, 10137 Tallinn",10137,"Mon 12:00-14:00, 15:00-23:00; Tue 12:00-14:00, 15:00-23:00; Wed 12:00-14:00, 15:00-23:00; Thu 12:00-14:00, 15:00-23:00; Fri 12:00-14:00, 15:00-23:00; Sat 15:00-23:00; Sun 15:00-23:00",+372 660 0711,https://www.ottoresto.ee/,https://maps.google.com/?cid=6987837974007973470,otto-s-restaurant,2,59.434598,24.732899,ChIJmeuoLYOUkkYRXga7PJ3J-WA
,,,Taberna,4.2,185,$$,Mediterranean,Bar,pub,,"Suur-Karja tn 3, 10140 Tallinn",10140,Mon 17:00-22:00; Tue 17:00-22:00; Wed 17:00-22:00; Thu 17:00-22:00; Fri 16:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,+372 5613 8551,http://www.taberna.ee/,https://maps.google.com/?cid=14796323944403496932,taberna,2,59.436288,24.746374,ChIJleKjOxSTkkYR5O_GrzsaV80
,,,Krati Söögitoad,4.2,163,$,,Restaurant,restaurant; cheap-eats,,"Forelli tn 10, 10621 Tallinn",10621,Mon 11:00-15:00; Tue 11:00-15:00; Wed 11:00-15:00; Thu 11:00-15:00; Fri 11:00-15:00; Sat closed; Sun closed,+372 656 2949,,https://maps.google.com/?cid=16420468897768948359,krati-soogitoad,1,59.419763,24.688922,ChIJsyMnVV6UkkYRh0LekHY54eM
,,,Papa Joe Sadama,4.2,152,$,Middle Eastern,Lebanese Restaurant,restaurant; cheap-eats,,"Sadama tn 25-4, 10111 Tallinn",10111,Mon closed; Tue 11:00-15:00; Wed 11:00-15:00; Thu closed; Fri 11:30-15:00; Sat 11:00-17:30; Sun 11:30-17:30,+372 5685 4660,http://www.kebabking.ee/,https://maps.google.com/?cid=13157082057775350805,papa-joe-sadama,1,59.443395,24.759484,ChIJlSDQtGeTkkYRFYRdHmxYl7Y
,,,Kadrioru Lossikohvik,4.2,125,$,,Restaurant,restaurant; cheap-eats,,"A. Weizenbergi tn 37, 10127 Tallinn",10127,Mon closed; Tue 10:00-18:00; Wed 10:00-20:00; Thu 10:00-18:00; Fri 10:00-18:00; Sat 10:00-18:00; Sun 10:00-18:00,+372 522 2986,http://www.lossikohvikud.ee/,https://maps.google.com/?cid=4093028087179316230,kadrioru-lossikohvik,1,59.438394,24.790796,ChIJDZzj2lGTkkYRBgwFCFxbzTg
,,,Lezzet Döner&Shaurma,4.2,110,$,Turkish,Turkish Restaurant,restaurant; cheap-eats,,"Õismäe tee 46c, 13512 Tallinn",13512,Mon 11:15-22:00; Tue 11:15-22:00; Wed 11:15-22:00; Thu 11:15-22:00; Fri 11:15-22:30; Sat 11:15-22:30; Sun 11:15-21:30,+372 5851 5426,,https://maps.google.com/?cid=1560209197182874846,lezzet-doner-shaurma,1,59.411294,24.646910,ChIJ8UWxFtmVkkYR3vRhnf_5phU
,,,Restoran Mona,4.2,79,$$,,Restaurant,restaurant,,"Ülemiste City, Valukoja tn 10, 11415 Tallinn",11415,Mon 08:00-14:00; Tue 08:00-14:00; Wed 08:00-14:00; Thu 08:00-14:00; Fri 08:00-14:00; Sat closed; Sun closed,+372 600 3344,http://www.restoranmona.ee/,https://maps.google.com/?cid=1898630665474163030,restoran-mona,2,59.419911,24.805757,ChIJsQwT5abrkkYRVkFA54dKWRo
,,,LaBocca Telliskivi,4.2,60,$$,Italian,Italian Restaurant,restaurant,,"Telliskivi tn 60/2 Building I4, 10412 Tallinn",10412,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-00:00; Sat 11:00-00:00; Sun 11:00-23:00,+372 5882 5200,https://labocca.ee/en/,https://maps.google.com/?cid=1406196634766823225,labocca-telliskivi,2,59.440201,24.732444,ChIJezUa_SCTkkYROU-gk2PQgxM
,,,McDonald's Mustamäe,4.1,5451,$,American,Fast Food Restaurant,restaurant; cheap-eats,,"A. H. Tammsaare tee 76, Sõpruse pst 200b, 13423 Tallinn",13423,Mon 07:00-00:00; Tue 07:00-00:00; Wed 07:00-00:00; Thu 07:00-00:00; Fri 07:00-00:00; Sat 07:00-00:00; Sun 07:00-00:00,+372 5561 7012,https://www.mcdonalds.ee/,https://maps.google.com/?cid=15192539046795046316,mcdonald-s-mustamae,1,59.405971,24.700520,ChIJI0FmwvqUkkYRrG14AMW91tI
,,,III Draakon,4.1,4933,$$,,Restaurant,restaurant,,"Tallinna raekoda, Raekoja plats, 10146 Tallinn",10146,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-22:00,,https://www.instagram.com/kolmasdraakon/,https://maps.google.com/?cid=7366952942002837132,iii-draakon,2,59.437011,24.745578,ChIJoy8bFGKTkkYRjBYZQausPGY
,,,McDonald's Sõle,4.1,4514,$,American,Fast Food Restaurant,restaurant; cheap-eats,,"Paldiski mnt 44, 10614 Tallinn",10614,Mon 07:00-23:00; Tue 07:00-23:00; Wed 07:00-23:00; Thu 07:00-23:00; Fri 07:00-23:00; Sat 07:00-23:00; Sun 07:00-23:00,+372 5561 7013,https://mcdonalds.ee/,https://maps.google.com/?cid=12639732758829401292,mcdonald-s-sole,1,59.432456,24.713643,ChIJV4Z1VYaUkkYRzATl2flZaa8
,,,Hesburger Tallinn Lasnamäe Smuuli,4.1,2545,$,American,Hamburger Restaurant,restaurant; cheap-eats,,"J. Smuuli tee 23, 13628 Tallinn",13628,Mon 00:00-24:00; Tue 00:00-24:00; Wed 00:00-24:00; Thu 00:00-24:00; Fri 00:00-24:00; Sat 00:00-24:00; Sun 00:00-24:00,+372 5850 1210,https://www.hesburger.ee/restoranid?tid=231,https://maps.google.com/?cid=6903519908947821683,hesburger-tallinn-lasnamae-smuuli,1,59.434977,24.831526,ChIJCUl_sLvskkYRcwSs4Mc6zl8
,,,Hesburger Tallinn Mustamäe,4.1,2316,,American,Hamburger Restaurant,restaurant,,"Mustamäe tee 90A, 12916 Tallinn",12916,Mon 08:00-00:00; Tue 08:00-00:00; Wed 08:00-00:00; Thu 08:00-00:00; Fri 08:00-00:00; Sat 08:00-00:00; Sun 08:00-00:00,+372 5850 1211,https://www.hesburger.ee/restoranid?tid=232,https://maps.google.com/?cid=1687125106035210427,hesburger-tallinn-mustamae,,59.409325,24.685083,ChIJ-UhEcviUkkYRuzjfXFjfaRc
,,,Tallinn Pizza & Kebab,4.1,1576,$,Turkish,Turkish Restaurant,restaurant; cheap-eats,,"Aia tn 10, 10111 Tallinn",10111,Mon 00:00-24:00; Tue 00:00-24:00; Wed 00:00-24:00; Thu 00:00-24:00; Fri 00:00-24:00; Sat 00:00-24:00; Sun 00:00-24:00,+372 5435 0545,,https://maps.google.com/?cid=6257411643561154432,tallinn-pizza-kebab,1,59.438216,24.751352,ChIJsbdfomGTkkYRgBfbk7zK1lY
,,,Hesburger Tallinn Järve,4.1,1124,$,American,Hamburger Restaurant,restaurant; cheap-eats,,"Tallinn-Pärnu-Ikla 141a, 11314 Tallinn",11314,Mon 08:00-23:00; Tue 08:00-23:00; Wed 08:00-23:00; Thu 08:00-23:00; Fri 08:00-23:00; Sat 08:00-23:00; Sun 08:00-23:00,+372 5553 2646,https://www.hesburger.ee/restoranid?tid=439,https://maps.google.com/?cid=15048456288288264821,hesburger-tallinn-jarve,1,59.402159,24.730487,ChIJeWkPNcOUkkYRdVJqmUPb1tA
,,,Vapiano Ülemiste,4.1,885,$$,Italian,Italian Restaurant,restaurant,,"Suur-Sõjamäe tn 4, 11415 Tallinn",11415,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 11:00-20:00,+372 5554 5311,https://vapiano.ee/,https://maps.google.com/?cid=718383603564172594,vapiano-ulemiste,2,59.421907,24.794422,ChIJOQ47uvPrkkYRMlXozhQ2-Ak
,,,Taverna del Gallo Nero,4.1,719,$$,Italian,Italian Restaurant,restaurant,,"J. Poska tn 45, 10150 Tallinn",10150,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,+372 601 3344,http://www.tavernagallonero.com/kontakt,https://maps.google.com/?cid=14835114447386998023,taverna-del-gallo-nero,2,59.437797,24.784180,ChIJC_7GZFCTkkYRB3XEdv3p4M0
,,,Restoran Merlot,4.1,660,$$,,Restaurant,restaurant,,"E. Vilde tee 122, 12914 Tallinn",12914,Mon 12:00-01:00; Tue 12:00-01:00; Wed 12:00-01:00; Thu 12:00-01:00; Fri 12:00-03:00; Sat 12:00-03:00; Sun 12:00-01:00,+372 5650 5733,http://www.restoranmerlot.ee/,https://maps.google.com/?cid=16669491068031749428,restoran-merlot,2,59.403858,24.665122,ChIJlc02Ja2VkkYRNE2UwM7tVec
,,,Seitse Merd Pub,4.1,580,$$,Pizza,Pub,pub,,"Kai 5, 1korrus Sadamarketi Ärihoone, 10111 Tallinn",10111,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-19:00,+372 661 4601,https://www.seitsemerd.ee/,https://maps.google.com/?cid=10894430345694211087,seitse-merd-pub,2,59.443699,24.757982,ChIJVzt-QWaTkkYRD-xWoa3KMJc
,,,Hookah Palace,4.1,552,$$,,Hookah Bar,pub,,"Roosikrantsi tn 3, 10119 Tallinn",10119,Mon 13:00-02:00; Tue 13:00-02:00; Wed 13:00-02:00; Thu 13:00-02:00; Fri 14:00-04:00; Sat 14:00-04:00; Sun 15:00-01:00,+372 631 1911,http://www.hookahpalace.ee/,https://maps.google.com/?cid=2682493644781401970,hookah-palace,2,59.432355,24.743633,ChIJcywhm56UkkYRcjdw6cEhOiU
,,,Restaurant Maikrahv,4.1,510,$$,,Restaurant,restaurant,,"Raekoja plats 8, 10146 Tallinn",10146,Mon closed; Tue closed; Wed closed; Thu closed; Fri closed; Sat 18:00-22:00; Sun closed,+372 5664 1360,http://www.maikrahv.ee/,https://maps.google.com/?cid=10501598355865735847,restaurant-maikrahv,2,59.437643,24.744598,ChIJrRJAQGKTkkYRpxI0lxAsvZE
,,,GrillStop Vilde,4.1,471,$,American,Fast Food Restaurant,restaurant; cheap-eats,,"E. Vilde tee 84a, 12917 Tallinn",12917,Mon 00:00-24:00; Tue 00:00-24:00; Wed 00:00-24:00; Thu 00:00-24:00; Fri 00:00-24:00; Sat 00:00-24:00; Sun 00:00-24:00,+372 5836 6756,http://www.grillstop.ee/,https://maps.google.com/?cid=1164706139044962909,grillstop-vilde,1,59.405108,24.677069,ChIJ39s361WUkkYRXeJ9BRDeKRA
,,,Restaurant Rae,4.1,462,$$,,Restaurant,restaurant,,"Raekoja plats 10, 10146 Tallinn",10146,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,+372 5332 5088,https://www.meritonhotels.com/en/meriton-hotels/restaurant-rae-kelder/,https://maps.google.com/?cid=819090382462963461,restaurant-rae,2,59.437784,24.745363,ChIJ20BUOWKTkkYRBc-k9Vz-XQs
,,,OlyBet Bar & Grill,4.1,328,$$,,Bar,pub,,"Harju tn 6, 10130 Tallinn",10130,Mon 14:00-22:00; Tue 14:00-22:00; Wed 14:00-22:00; Thu 14:00-22:00; Fri 14:00-00:00; Sat 12:00-00:00; Sun 12:00-21:00,+372 5865 1777,https://olybetbarandgrill.ee/,https://maps.google.com/?cid=12149819221424605612,olybet-bar-grill,2,59.434508,24.743125,ChIJp1IlaNSVkkYRrAk6mjXUnKg
,,,Poké Bowl Viru Keskus Food Hall,4.1,285,$$,Hawaiian,Fast Food Restaurant,restaurant,,"Viru väljak 4-5, 10111 Tallinn",10111,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-20:00,+372 5611 1650,https://www.pokebowl.ee/,https://maps.google.com/?cid=7870742997085492719,poke-bowl-viru-keskus-food-hall,2,59.435868,24.754660,ChIJ1WObDaSVkkYR75WsCw5_Om0
,,,Samsa family bakers,4.1,284,$$,,Restaurant,restaurant,,"Viru väljak 4, 10111 Tallinn",10111,Mon 09:00-20:00; Tue 09:00-20:00; Wed 09:00-20:00; Thu 09:00-20:00; Fri 09:00-20:00; Sat 09:00-20:00; Sun 09:00-18:00,+372 5851 5187,https://samsafamilybakers.ee/,https://maps.google.com/?cid=851708969902180333,samsa-family-bakers-2,2,59.435990,24.755222,ChIJIUOR6YaTkkYR7YcIq8vg0Qs
,,,Kebaboom Viru,4.1,245,$,Middle Eastern,Turkish Restaurant,restaurant; cheap-eats,,"Viru väljak 4, 10111 Tallinn",10111,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,+372 5822 8725,http://kebaboom.ee/,https://maps.google.com/?cid=13646060721648714115,kebaboom-viru,1,59.435726,24.755026,ChIJY6QrSVmTkkYRg0FIKe2LYL0
,,,Sushi Set,4.1,219,$$,Japanese,Sushi Restaurant,restaurant; asian,,"Koidu tn 11, 10137 Tallinn",10137,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,+372 5889 4887,https://www.sushiset.ee/,https://maps.google.com/?cid=14756286036948933744,sushi-set,2,59.433021,24.729608,ChIJbc8eX4OUkkYRcNxl7PfbyMw
,,,VÕIVÕI Arter,4.1,189,,,Restaurant,restaurant,,"Liivalaia tn 36, 10132 Tallinn",10132,Mon 17:00-00:00; Tue 17:00-00:00; Wed 17:00-00:00; Thu 17:00-00:00; Fri 17:00-00:00; Sat 17:00-00:00; Sun closed,+372 5809 0025,https://www.voivoi.ee/,https://maps.google.com/?cid=5953534923737824976,voivoi-arter,,59.429859,24.759286,ChIJTZt7IMCVkkYR0H5GT3g0n1I
,,,Kebabi Wabrik Arsenali Keskuses,4.1,162,$$,Middle Eastern,Kebab Shop,restaurant,,"Erika tn 14, 10416 Tallinn",10416,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 11:00-20:00,+372 5323 0077,https://www.facebook.com/kebabiwabrik,https://maps.google.com/?cid=10801529366448989828,kebabi-wabrik-arsenali-keskuses,2,59.451502,24.716557,ChIJiY6dZIOTkkYRhGYk1rq95pU
,,,Tokumaru Balti Jaama turg,4.1,153,$$,Japanese,Japanese Restaurant,restaurant; asian,,"Kopli tn 1 10149, 10412 Tallinn",10412,Mon 11:00-20:00; Tue 11:00-20:00; Wed 11:00-20:00; Thu 11:00-20:00; Fri 11:00-20:00; Sat 11:00-20:00; Sun 11:00-18:00,+372 5688 1999,https://www.tokumaru.ee/menyy/balti-jaama-turg,https://maps.google.com/?cid=13638041878967722699,tokumaru-balti-jaama-turg,2,59.440933,24.735946,ChIJnS-N4nyTkkYRy6LF29QORL0
,,,Charlie's Corner,4.1,123,$$,,Restaurant,restaurant,,"Juhkentali tn 28, 10132 Tallinn",10132,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,+372 699 4499,,https://maps.google.com/?cid=18443033605847433683,charlie-s-corner,2,59.427528,24.764781,ChIJF5bqH7qVkkYR08EgYVnR8v8
,,,Irish Stroomi,4.1,115,$$,,Restaurant,restaurant,,"Tuulemaa tn 20, 10315 Tallinn",10315,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,+372 5333 5900,https://irishstroomi.ee/,https://maps.google.com/?cid=8759359894147962806,irish-stroomi,2,59.447054,24.692349,ChIJzTwYLUWTkkYRthd-Jmp_j3k
,,,Viru Burger x Mustamäe Keskus,4.1,106,$$,American,Hamburger Restaurant,restaurant,,"A. H. Tammsaare tee 104a, 12918 Tallinn",12918,Mon 11:30-21:00; Tue 11:30-21:00; Wed 11:30-21:00; Thu 11:30-21:00; Fri 11:30-22:00; Sat 11:30-22:00; Sun 11:30-20:00,+372 5333 1261,https://facebook.com/viruburger,https://maps.google.com/?cid=17778147840556858226,viru-burger-x-mustamae-keskus,2,59.408231,24.689600,ChIJmwXRmcyVkkYRcvvEsESruPY
,,,Shnelli Resto,4.1,88,$$,,Restaurant,restaurant,,"Toompuiestee 37-1, 10149 Tallinn",10149,Mon 07:00-22:00; Tue 07:00-22:00; Wed 07:00-22:00; Thu 07:00-22:00; Fri 07:00-23:00; Sat 07:00-23:00; Sun 08:00-22:00,+372 5441 0030,https://gohotels.ee/en/shnelli-resto/,https://maps.google.com/?cid=17074760516054188046,shnelli-resto,2,59.439425,24.736309,ChIJ2XlChSOTkkYRDoBGMDm89ew
,,,Gläm Telliskivi,4.1,80,$$,,Restaurant,restaurant,,"Telliskivi tn 60-4, 10412 Tallinn",10412,Mon 12:00-22:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-03:00; Sat 12:00-03:00; Sun 12:00-22:00,+372 601 7770,https://www.glamtelliskivi.ee/,https://maps.google.com/?cid=6271953922724347262,glam-telliskivi,2,59.439987,24.731328,ChIJO-MupjeTkkYRfj2ay9x0Clc
,,,LIT Reidi tee,4.1,73,$,,Fast Food Restaurant,restaurant; cheap-eats,,"Pirita tee 1, 10127 Tallinn",10127,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,+372 755 5009,http://www.litwagon.ee/,https://maps.google.com/?cid=423004824082639697,lit-reidi-tee,1,59.445070,24.797185,ChIJZ4roV8iTkkYRUeu4daXQ3gU
,,,MySushi Sikupilli,4.1,70,$$,Japanese,Sushi Restaurant,restaurant; asian,,"2, Tartu mnt 87, 10112 Tallinn",10112,Mon 11:30-20:00; Tue 11:30-20:00; Wed 11:30-20:00; Thu 11:30-20:00; Fri 11:30-22:00; Sat 11:30-22:00; Sun 12:00-20:00,+372 551 5406,https://sikupilli.mysushi.ee/,https://maps.google.com/?cid=17323573450102347932,mysushi-sikupilli,2,59.426068,24.782766,ChIJJ1t0cC-VkkYRnBi9xUSyafA
,,,McDonald's Rocca Al Mare,4.0,3294,$,American,Fast Food Restaurant,restaurant; cheap-eats,,"Paldiski mnt 102, 13522 Tallinn",13522,Mon 07:00-23:00; Tue 07:00-23:00; Wed 07:00-23:00; Thu 07:00-23:00; Fri 07:00-23:00; Sat 07:00-23:00; Sun 07:00-23:00,+372 5564 7017,https://www.mcdonalds.ee/,https://maps.google.com/?cid=12720117959729671989,mcdonald-s-rocca-al-mare,1,59.425809,24.654525,ChIJFRNcez-UkkYRNe_A6uPvhrA
,,,Pub With No Name,4.0,1630,$$,,Bar & Grill,pub,,"Suur-Karja tn 4, 10140 Tallinn",10140,Mon 12:00-03:30; Tue 12:00-03:30; Wed 12:00-04:00; Thu 12:00-04:00; Fri 12:00-04:30; Sat 12:00-04:30; Sun 15:00-03:30,,,https://maps.google.com/?cid=564859963347576706,pub-with-no-name,2,59.436066,24.746158,ChIJN_rcAWKTkkYRgics1yTJ1gc
,,,Route 33 Bar & Grill,4.0,1512,$$,,Bar & Grill,pub,,"Suur-Karja tn 13, 10140 Tallinn",10140,Mon 12:00-03:30; Tue 12:00-03:30; Wed 12:00-04:00; Thu 12:00-04:00; Fri 12:00-04:30; Sat 13:00-04:30; Sun 15:00-03:00,+372 602 1212,https://www.facebook.com/Route13BaarGrill/,https://maps.google.com/?cid=5962915320399491077,route-33-bar-grill,2,59.435530,24.746519,ChIJXVkrAp6UkkYRBXAlGuSHwFI
,,,Pizza Grande,4.0,1402,$$,Pizza,Pizza Restaurant,restaurant,,"Väike-Karja tn 6a, 10140 Tallinn",10140,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-23:00,+372 641 8718,https://pizzagrande.ee/,https://maps.google.com/?cid=203762518034818797,pizza-grande,2,59.435716,24.747106,ChIJp80g_WGTkkYR7SYBOu7o0wI
,,,F. M. Dostojevski pubi-restoran,4.0,1332,$$,,Pub,pub,,"Kopliranna tn 1, 11713 Tallinn",11713,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-22:00,+372 661 1166,http://dostojevski.ee/,https://maps.google.com/?cid=4012139345192704367,f-m-dostojevski-pubi-restoran,2,59.449858,24.683392,ChIJqQ62g-OTkkYRb1mUK3r7rTc
,,,Sushi Panda Kesklinn,4.0,1185,$$,Japanese,Sushi Restaurant,restaurant; asian,,"Rävala pst 2, 10145 Tallinn",10145,Mon 11:00-01:00; Tue 11:00-01:00; Wed 11:00-01:00; Thu 11:00-01:00; Fri 11:00-06:00; Sat 11:00-06:00; Sun 11:00-01:00,+372 5596 9996,http://www.sushipanda.ee/,https://maps.google.com/?cid=17941823583904658889,sushi-panda-kesklinn,2,59.434078,24.759144,ChIJz_WsmV-TkkYRyfVcXX0p_vg
,,,Hesburger Tallinn Sõpruse,4.0,850,$,American,Hamburger Restaurant,restaurant; cheap-eats,,"Sõpruse pst 157a, 13424 Tallinn",13424,Mon 00:00-24:00; Tue 00:00-24:00; Wed 00:00-24:00; Thu 00:00-24:00; Fri 00:00-24:00; Sat 00:00-24:00; Sun 00:00-24:00,+372 5551 2085,https://www.hesburger.ee/restoranid?tid=1243,https://maps.google.com/?cid=4921790056523275519,hesburger-tallinn-sopruse,1,59.411840,24.707333,ChIJ-YBi7vGUkkYR_5weyvq1TUQ
,,,Hesburger Tallinn Sikupilli,4.0,800,,American,Hamburger Restaurant,restaurant,,"Tartu mnt 87, 10112 Tallinn",10112,Mon 08:00-22:00; Tue 08:00-22:00; Wed 08:00-22:00; Thu 08:00-22:00; Fri 08:00-22:00; Sat 08:00-22:00; Sun 08:00-22:00,+372 5838 0272,https://www.hesburger.ee/restoranid?tid=237,https://maps.google.com/?cid=9737481355201080643,hesburger-tallinn-sikupilli,,59.425982,24.782759,ChIJYZEyi6mUkkYRQ-2_f7N7Ioc
,,,Kagerou Ramen Restaurant and Bar,4.0,789,$$,Japanese,Japanese Restaurant,restaurant; asian,,"Uus tn 33, 10111 Tallinn",10111,Mon 11:30-23:00; Tue 11:30-23:00; Wed 11:30-23:00; Thu 11:30-23:55; Fri 11:30-23:55; Sat 11:30-23:55; Sun 11:30-23:00,+372 5624 4302,https://www.kagerouramen.com/,https://maps.google.com/?cid=12990808691641123944,kagerou-ramen-restaurant-and-bar,2,59.441150,24.749570,ChIJR_GevaWTkkYRaIRTQq2fSLQ
,,,Burger King,4.0,702,$,,Fast Food Restaurant,restaurant; cheap-eats,,"Suur-Sõjamäe tn 4, 11415 Tallinn",11415,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 10:00-21:00; Sun 11:00-19:00,+372 5331 2454,https://www.burgerking.ee/,https://maps.google.com/?cid=7644891856671245191,burger-king,1,59.422661,24.794013,ChIJkwpDFbfrkkYRh4Mqp6McGGo
,,,China Inn Restaurant 四季美餐厅,4.0,603,$$,Chinese,Chinese Restaurant,restaurant; asian,,"Viru 9, 10145 Tallinn",10145,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,+372 648 4585,,https://maps.google.com/?cid=11316747937999609965,china-inn-restaurant,2,59.436805,24.748593,ChIJnyYnjWGTkkYRbeAZeUoqDZ0
,,,Stalker,4.0,555,$$,,Restaurant,restaurant,,"Rotermanni tn 6, 10111 Tallinn",10111,Mon 12:00-22:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-03:00; Sat 12:00-03:00; Sun 12:00-22:00,+372 677 7778,http://jalitaja.ee/,https://maps.google.com/?cid=9351086042513475894,stalker,2,59.438710,24.757980,ChIJ64f9FqyTkkYRNgkhJDa7xYE
,,,Burger King,4.0,485,$,,Fast Food Restaurant,restaurant; cheap-eats,,"Paldiski mnt 102, 13522 Tallinn",13522,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-19:00,+372 525 8785,https://www.burgerking.ee/,https://maps.google.com/?cid=17488338857500844106,burger-king-2,1,59.426165,24.651875,ChIJDWMokQOVkkYRSqD_oIgPs_I
,,,Restoran Kishmish,4.0,437,$$,Middle Eastern,Middle Eastern Restaurant,restaurant,,"Pallasti tn 21, 11411 Tallinn",11411,Mon 10:00-23:45; Tue 10:00-23:45; Wed 10:00-23:45; Thu 10:00-23:45; Fri 11:00-02:00; Sat 11:00-02:00; Sun 11:00-23:45,+372 601 4118,http://www.kishmish.ee/,https://maps.google.com/?cid=3674590715289692070,restoran-kishmish,2,59.429367,24.790461,ChIJn7hi-FSTkkYRpmfKZ8nE_jI
,,,MySushi Pirita,4.0,397,$$,Japanese,Sushi Restaurant,restaurant; asian,,"Rummu tee 4, 11911 Tallinn",11911,Mon 11:30-20:00; Tue 11:30-20:00; Wed 11:30-20:00; Thu 11:30-20:00; Fri 11:30-22:00; Sat 12:00-22:00; Sun 12:00-20:00,+372 5777 7720,https://pirita.mysushi.ee/,https://maps.google.com/?cid=7526662025290545784,mysushi-pirita,2,59.462352,24.828800,ChIJmTUZK_eTkkYReHrd6TsTdGg
,,,GrillStop 24h,4.0,338,$,American,Fast Food Restaurant,restaurant; cheap-eats,,"Vabaduse väljak 2b, 10146 Tallinn",10146,Mon 00:00-24:00; Tue 00:00-24:00; Wed 00:00-24:00; Thu 00:00-24:00; Fri 00:00-24:00; Sat 00:00-24:00; Sun 00:00-24:00,,http://www.grillstop.ee/,https://maps.google.com/?cid=13636731212334224346,grillstop-24h,1,59.433925,24.746152,ChIJd2x_a56UkkYR2tOpgMlmP70
,,,Varblane Terrace,4.0,287,$$,,Cocktail Bar,pub,,"Harju tn 6, 10130 Tallinn",10130,Mon 12:00-22:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-03:00; Sat 12:00-03:00; Sun 12:00-22:00,+372 5333 5313,https://www.facebook.com/varblane.tallinn/,https://maps.google.com/?cid=4231522136428498858,varblane-terrace,2,59.434274,24.742953,ChIJmwg5w52UkkYRqs8FqfZiuTo
,,,Mandarin Restaurant,4.0,258,$,Asian,Asian Restaurant,restaurant; asian; cheap-eats,,"Endla tn 23a, 10122 Tallinn",10122,Mon 10:30-22:00; Tue 10:30-22:00; Wed 10:30-22:00; Thu 10:30-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-23:00,+372 646 0019,http://mandarin.ee/,https://maps.google.com/?cid=10706143733106696367,mandarin-restaurant,1,59.428620,24.731493,ChIJVT7bp_iVkkYRr2AZbgDdk5Q
