name,category,cuisine,rating,reviews,price,status,address,postal_code,city,phone,website,opening_hours,tags,latitude,longitude,maps_url,place_id
Viru Toidutänav / Viru Foodhall,Restaurant,Japanese,4.4,135,$$,Open,Viru väljak 4,10111,Tallinn,+372 610 1444,http://www.virukeskus.com/toitlustus,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,Food Court; Asian Fusion Restaurant; Coffee Shop; Asian Restaurant; Sushi Restaurant; Liquor Store; Italian Restaurant; Fusion Restaurant; Cafe; Japanese Restaurant; European Restaurant; Bakery; Food Store,59.436485,24.754911,https://maps.google.com/?cid=15537978077069675950,ChIJHeipiDCTkkYRro2Lw7z8odc
Döner Kebab,Turkish Restaurant,Turkish,4.4,127,$,Open,Aia tn 7,10111,Tallinn,,,Mon closed; Tue 10:00-23:30; Wed 10:00-23:30; Thu 10:00-23:30; Fri 00:00-24:00; Sat 00:00-24:00; Sun 10:00-23:30,Turkish Restaurant,59.438099,24.751030,https://maps.google.com/?cid=12605111308983194287,ChIJ59jB77iTkkYRr9IzZvNZ7q4
NewYork Pizza Ülemiste,Pizza Restaurant,Pizza,4.4,127,$$,Open,Suur-Sõjamäe tn 4,11316,Tallinn,+372 601 0221,http://www.newyorkpizza.ee/,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-22:00; Sat 10:00-22:00; Sun 10:00-22:00,Pizza Restaurant,59.422580,24.793819,https://maps.google.com/?cid=9489305643808180023,ChIJLWRfwl3rkkYRN8dL4DTJsIM
ORU Bistro,Restaurant,Seafood,4.4,123,$$,Open,Narva mnt 120,10127,Tallinn,+372 603 3300,http://oruhotel.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 14:00-20:00,Bistro; Seafood Restaurant,59.443159,24.804749,https://maps.google.com/?cid=13680007498560124693,ChIJa4RwgUuTkkYRFTdbFFcm2b0
Neko Sushi Delivery & Takeaway in Tallinn,Delivery Restaurant,,4.4,117,,Open,J. Kunderi tn 35a,10121,Tallinn,+372 5558 0030,http://www.neko.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-21:00,Meal Delivery; Food Delivery; Meal Takeaway,59.431003,24.776492,https://maps.google.com/?cid=8989469303085154654,ChIJkb_h8leTkkYRXkGr8bMCwXw
Hawaii Davai,Restaurant,,4.4,112,$$,Open,Tartu mnt 87,11412,Tallinn,+372 5360 0184,https://hawaiidavai.ee/,Mon 11:00-20:00; Tue 11:00-20:00; Wed 11:00-20:00; Thu 11:00-20:00; Fri 11:00-20:00; Sat 12:00-20:00; Sun 12:00-20:00,Fast Food Restaurant; Catering Service; Food Delivery; Service,59.426401,24.783663,https://maps.google.com/?cid=10355472397823688470,ChIJdTJUEaKVkkYRFr-kuUcHto8
Pappa Pizza Tallinn (Mere pst),Pizza Restaurant,Pizza,4.4,98,$$,Open,Mere pst 6,10111,Tallinn,+372 5196 9446,https://www.pappapizza.ee/pizzeria/mere-pst,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:30; Sat 11:00-21:30; Sun 11:00-21:00,Pizza Restaurant,59.439332,24.755013,https://maps.google.com/?cid=16261181793172175349,ChIJF11JUgCTkkYR9bkTeq9Sq-E
Brezza Sushi,Sushi Restaurant,Japanese,4.4,96,$$,Open,Põhja pst 17,10414,Tallinn,+372 5819 1492,https://brezzasushi.ee/,Mon 11:00-22:30; Tue 11:00-22:30; Wed 11:00-22:30; Thu 11:00-22:30; Fri 11:00-22:30; Sat 11:00-22:30; Sun 11:00-22:30,Sushi Restaurant; Japanese Restaurant,59.444303,24.742951,https://maps.google.com/?cid=4953503951427404777,ChIJ952VNXuTkkYR6QNTWplhvkQ
Malatang & Hotpot by HAN’s,Asian Restaurant,Asian,4.4,92,$$,Open,Viru väljak 4,10111,Tallinn,+372 503 7448,,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,Asian Restaurant,59.435809,24.755241,https://maps.google.com/?cid=3260881890769730328,ChIJNREIxjaTkkYRGHvVgc36QC0
Peetri kõrts,Restaurant,,4.4,89,$,Open,Peetri tee 19,75312,Peetri,+372 609 9989,http://korts.tipp24.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-22:00; Sat 15:00-22:00; Sun closed,,59.395132,24.815125,https://maps.google.com/?cid=3127183426662117982,ChIJ-SQlkxTrkkYRXjKvDcL8ZSs
Soloha Juures,Ukrainian Restaurant,Ukrainian,4.4,82,$,Open,Kopli tn 1-10149,10149,Tallinn,,,Mon 09:00-19:00; Tue 09:00-19:00; Wed 09:00-19:00; Thu 09:00-19:00; Fri 09:00-19:00; Sat 09:00-19:00; Sun 09:00-17:00,Ukrainian Restaurant; Eastern European Restaurant; European Restaurant,59.441160,24.736286,https://maps.google.com/?cid=2529980704256460713,ChIJaX2uJoOTkkYRqYfMzQtMHCM
CERVO Bar,Restaurant,,4.4,73,$$,Open,Toompuiestee 16,10137,Tallinn,+372 5687 8707,,Mon 16:00-23:00; Tue 16:00-23:00; Wed 16:00-23:00; Thu 16:00-23:00; Fri 16:00-23:00; Sat 14:00-23:00; Sun closed,,59.434659,24.733438,https://maps.google.com/?cid=7326956614893767786,ChIJhaA2n9OVkkYRagxxqziUrmU
FERMENT,Restaurant,,4.4,63,$$,Open,Peetri tn 6,10414,Tallinn,,https://ferment.ee/,Mon closed; Tue closed; Wed 15:00-22:00; Thu 15:00-23:30; Fri 15:00-23:30; Sat 15:00-23:30; Sun 13:00-19:00,,59.450695,24.728501,https://maps.google.com/?cid=10726326540519558537,ChIJuen6Zm2TkkYRiU2DeCiR25Q
VLND Burger Vanalinn,Hamburger Restaurant,American,4.4,62,$$,Open,Kullassepa tn 4,10146,Tallinn,+372 5858 3705,https://vlndburger.ee/,Mon 12:00-21:00; Tue 12:00-21:00; Wed 12:00-21:00; Thu 12:00-21:00; Fri 12:00-22:00; Sat 12:00-22:00; Sun 12:00-20:00,Hamburger Restaurant; American Restaurant,59.436520,24.744409,https://maps.google.com/?cid=2625905237727876818,ChIJS-aF9luTkkYR0pabrOYWcSQ
Amijami Sushi Kristiine,Sushi Restaurant,Japanese,4.4,59,$$,Open,"Kristiine EE, Sõpruse pst 30",10615,Tallinn,+372 5650 0541,https://tellimus.amijami.ee/amijami-sushi-kristiine,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Sushi Restaurant; Japanese Restaurant,59.421587,24.713922,https://maps.google.com/?cid=7812267159135973878,ChIJ42rKwf-VkkYR9vG_Dpe_amw
Freya Foodbar Ülemiste,Restaurant,,4.4,46,$$,Open,"Ülemiste City, Sepise tn 7",11415,Tallinn,+372 5447 0884,http://www.freyafoodbar.ee/,Mon 11:30-15:00; Tue 11:30-15:00; Wed 11:30-15:00; Thu 11:30-15:00; Fri 11:30-15:00; Sat closed; Sun closed,,59.419043,24.805136,https://maps.google.com/?cid=2853606953983479263,ChIJMZqaU4TrkkYR3w3F1GcMmic
HalaLish Hermanni,Takeout Restaurant,,4.4,40,$$,Temporarily closed,K. A. Hermanni tänav 2,10121,Tallinn,+372 5835 7478,,,Meal Takeaway,59.429521,24.774623,https://maps.google.com/?cid=8704385244138795569,ChIJyWotmKGVkkYRMXILAUMwzHg
Anime Sushi,Asian Restaurant,Asian,4.4,28,$$,Open,Telliskivi tn 62,10412,Tallinn,+372 5801 3333,,Mon 10:30-22:30; Tue 10:30-22:30; Wed 10:30-22:30; Thu 10:30-22:30; Fri 10:30-22:30; Sat 10:30-22:30; Sun 10:30-22:30,Asian Restaurant,59.440524,24.730601,https://maps.google.com/?cid=7032690209413144452,ChIJcyCdM5aTkkYRhB9wE3wimWE
Scotland Yard Pub,Gastropub,,4.3,3396,$$,Open,Mere pst 6,10111,Tallinn,+372 653 5190,http://www.scotlandyard.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-00:00; Fri 12:00-02:00; Sat 12:00-02:00; Sun 12:00-23:00,Gastropub; Live Music Venue; Bar; Event Venue,59.439176,24.754290,https://maps.google.com/?cid=16083045074801200898,ChIJQ6ReJGGTkkYRAg8frkh0Mt8
Mere Resto,Restaurant,Japanese,4.3,2567,$$,Open,Mere pst 4,10111,Tallinn,+372 889 8888,https://www.mereresto.ee/,Mon 12:00-23:00; Tue 13:00-23:00; Wed 13:00-00:00; Thu 12:00-00:00; Fri 12:00-02:00; Sat 13:00-02:00; Sun 13:00-23:00,Sushi Restaurant; Hookah Bar; Japanese Restaurant,59.438235,24.754248,https://maps.google.com/?cid=15466044859720121948,ChIJQ_3V4mCTkkYRXL7fd9ttotY
Beer Garden,Pub,,4.3,2350,$$,Open,Inseneri tn 1,10111,Tallinn,+372 688 0013,http://www.beergarden.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-02:00; Sat 12:00-02:00; Sun 12:00-23:00,Pub; Sports Bar; Beer Garden; Bar,59.438226,24.751933,https://maps.google.com/?cid=3993277293288422072,ChIJzVJGDGGTkkYRuPoWfIr4ajc
Goodwin The Steak House,Steak House,Steakhouse,4.3,2089,$$$,Open,Viru 22,10140,Tallinn,+372 661 5518,http://www.steak.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,Steak House,59.436540,24.749178,https://maps.google.com/?cid=1775681935726889674,ChIJ33bQlGGTkkYRykoUBVB9pBg
Meat&Wine Steak House Tallinn,Steak House,Steakhouse,4.3,1659,$$,Open,Väike-Karja tn 1,10140,Tallinn,+372 5650 7212,http://www.meatwine.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-23:00,Steak House,59.436058,24.746654,https://maps.google.com/?cid=15096085043681263371,ChIJ93om-WGTkkYRC3-1X10RgNE
Platz Restoran,Restaurant,,4.3,1556,$$,Open,"Laudsepatöökoda, Roseni tn 7",10111,Tallinn,+372 664 5086,https://www.platz.ee/,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-22:00; Fri 11:30-23:00; Sat 11:30-23:00; Sun 12:00-21:00,,59.438571,24.755465,https://maps.google.com/?cid=4871058541630774314,ChIJwdXT3WCTkkYRKtwIhu95mUM
LIDO Mustamäe OÜ,Restaurant,,4.3,1418,$$,Temporarily closed,A. H. Tammsaare tee 104a,12918,Tallinn,+372 660 9933,http://www.lido.ee/,,,59.408682,24.687887,https://maps.google.com/?cid=5197405615900364590,ChIJ4dCutPmUkkYRLo9c4d7kIEg
Sõpruse kohvik,Restaurant,,4.3,1325,$$,Open,Sõpruse pst 195,13415,Tallinn,+372 672 0990,https://sopruskohvik.ee/,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-00:00; Sat 11:00-00:00; Sun 11:00-23:00,,59.402401,24.698803,https://maps.google.com/?cid=4803386886823125167,ChIJfcHTVfuUkkYRr6Dck-wOqUI
Al Mare Grill,Barbecue Restaurant,Barbecue,4.3,1259,$$,Open,Mõisa tn 4,13522,Tallinn,+372 615 4107,http://www.almarefood.ee/grill/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-22:00,Barbecue Restaurant,59.427160,24.655612,https://maps.google.com/?cid=1745403257815753870,ChIJdZlDjz-UkkYRjuTq8wPrOBg
Sardiinia Resto & Lounge,Restaurant,Mediterranean,4.3,1246,$$,Open,Masti tn 17-Hoone 2,11911,Tallinn,+372 660 6960,https://sardiinia.ee/,Mon closed; Tue 16:00-21:00; Wed 16:00-21:00; Thu 16:00-22:00; Fri 16:00-22:00; Sat 12:00-22:00; Sun 12:00-21:00,Wine Bar; Cocktail Bar; Mediterranean Restaurant; Lounge Bar; Seafood Restaurant; Night Club; Live Music Venue; Bar; Event Venue,59.467044,24.826976,https://maps.google.com/?cid=3082724326033049932,ChIJC6KCFiqTkkYRTMmnCXEJyCo
Restaurant Kaerajaan,Restaurant,,4.3,958,$$,Open,Raekoja plats 17,10146,Tallinn,+372 615 5400,https://www.kaerajaan.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-00:00; Sat 12:00-00:00; Sun 12:00-23:00,,59.437163,24.745797,https://maps.google.com/?cid=15451470974605703138,ChIJHaa7F2KTkkYR4rehavymbtY
Boba Koda,Tea House,,4.3,742,,Open,Müürivahe 21,10140,Tallinn,+372 5911 8878,https://www.instagram.com/bobakoda/,Mon 12:00-19:00; Tue 12:00-19:00; Wed 12:00-19:00; Thu 12:00-19:00; Fri 12:00-19:00; Sat 12:00-19:00; Sun 12:00-19:00,Tea Store; Coffee Shop; Dessert Shop; Cafe; Meal Takeaway; Tea House; Confectionery; Food Store,59.435902,24.748620,https://maps.google.com/?cid=16976035156130786625,ChIJ2X6C5XeTkkYRQe23Fwj-lus
Kennedy’s Tallinn,Restaurant,European,4.3,734,$$,Open,Pikk tn 13,10123,Tallinn,+372 512 1903,,Mon 12:00-00:00; Tue 12:00-00:00; Wed 12:00-00:00; Thu 12:00-01:00; Fri 12:00-02:00; Sat 11:00-02:00; Sun 11:00-00:00,Irish Pub; Pub; European Restaurant; Live Music Venue; Event Venue; Bar,59.438111,24.744780,https://maps.google.com/?cid=17294113850480986847,ChIJt_r024KTkkYR3woVO-sIAfA
Loulou,Breakfast Restaurant,,4.3,729,$$,Open,Laeva tn 1,10111,Tallinn,+372 552 7799,https://www.loulou.ee/,Mon 07:30-16:00; Tue 07:30-16:00; Wed 07:30-16:00; Thu 07:30-16:00; Fri 07:30-16:00; Sat 08:00-16:00; Sun 08:00-16:00,Breakfast Restaurant,59.441481,24.756779,https://maps.google.com/?cid=10521969032425355056,ChIJ94ZuP-2TkkYRMLdfUxaLBZI
AMPS Järve,Bistro,Pizza,4.3,698,$,Open,"Pärnu maantee, Järve Keskus 238",11624,Tallinn,+372 667 3682,https://amps.ee/jarve/,Mon 08:30-21:00; Tue 08:30-21:00; Wed 08:30-21:00; Thu 08:30-21:00; Fri 08:30-21:00; Sat 09:00-21:00; Sun 09:00-20:00,Bistro; Coffee Shop; Pizza Restaurant; Cafe; Food Store,59.393391,24.720241,https://maps.google.com/?cid=17787579944197357425,ChIJo24XX9-UkkYRcf--c7ct2vY
Kebab House (حلال),Kebab Shop,Middle Eastern,4.3,634,$,Open,Gonsiori tn 12,10117,Tallinn,+372 653 1952,https://www.facebook.com/KebabHousetallinn/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:10-22:00,Kebab Shop,59.434731,24.762558,https://maps.google.com/?cid=7414272558321417833,ChIJO9seBl-TkkYRab6s-pvJ5GY
Shaurma Kebab Telliskivi,Turkish Restaurant,Middle Eastern,4.3,606,$,Open,Telliskivi tn 60,10149,Tallinn,+372 5846 0030,https://shaurmakebab.ee/et,Mon 10:30-22:30; Tue 10:30-22:30; Wed 10:30-22:30; Thu 10:30-00:30; Fri 10:30-06:00; Sat 10:30-06:00; Sun 10:30-22:30,Turkish Restaurant; Fast Food Restaurant; Middle Eastern Restaurant,59.440530,24.730218,https://maps.google.com/?cid=6473453126543929673,ChIJZS0Pwn2TkkYRSfHKHVJT1lk
Peetri Pizza,Takeout Restaurant,,4.3,600,$$,Open,Pirita tee 26,12011,Tallinn,+372 639 3285,http://www.peetripizza.ee/,Mon 10:00-23:00; Tue 10:00-23:00; Wed 10:00-23:00; Thu 10:00-23:00; Fri 10:00-01:00; Sat 10:00-01:00; Sun 10:00-23:00,Meal Takeaway,59.448494,24.804989,https://maps.google.com/?cid=16184764569185499326,ChIJI8M9ADaTkkYRvjihB6DVm-A
5Senses Tallinn,Cafe,,4.3,589,$$,Open,Pikk tn 47,10133,Tallinn,+372 514 6401,,Mon 09:00-17:00; Tue 09:00-15:00; Wed 09:00-15:00; Thu 09:00-15:00; Fri 09:00-15:00; Sat 09:00-15:00; Sun 09:00-15:00,Cafe; Bistro,59.439909,24.747084,https://maps.google.com/?cid=7404329625443044447,ChIJF80kR-qTkkYRXwxvhJB2wWY
Kinza,Bar & Grill,,4.3,551,$$,Open,Peterburi tee 81A,11415,Tallinn,+372 5565 0222,,Mon 10:00-21:00; Tue 10:00-21:00; Wed 10:00-21:00; Thu 10:00-21:00; Fri 10:00-21:00; Sat 10:00-21:00; Sun 10:00-21:00,Bar And Grill; Bar,59.432958,24.855530,https://maps.google.com/?cid=3233100287804696221,ChIJyRIOnZbskkYRnebPAZVH3iw
HAN's Restoran,Chinese Restaurant,Chinese,4.3,535,$$,Open,A. Lauteri tn 5,10114,Tallinn,+372 5687 6979,http://www.hansresto.ee/,Mon 12:00-21:30; Tue 12:00-21:30; Wed 12:00-21:30; Thu 12:00-21:30; Fri 12:00-22:00; Sat 12:30-22:00; Sun 12:30-21:30,Chinese Restaurant; Asian Restaurant,59.431472,24.757719,https://maps.google.com/?cid=2144117140722026017,ChIJ24B18LmVkkYRIQaQ8S1vwR0
Peetri Pizza,Pizza Restaurant,Pizza,4.3,514,$$,Open,Liivalaia tn 17,10118,Tallinn,+372 551 8254,http://www.peetripizza.ee/,Mon 11:00-23:00; Tue 11:00-23:00; Wed 11:00-23:00; Thu 11:00-23:00; Fri 11:00-02:00; Sat 11:00-02:00; Sun 16:00-22:00,Pizza Restaurant,59.428623,24.750559,https://maps.google.com/?cid=10288910509579726201,ChIJyWfPA6KUkkYReW1IcZiNyY4
Nuudel Telliskivi,Asian Restaurant,Thai,4.3,504,$$,Open,Telliskivi tn 15,10611,Tallinn,+372 655 5059,,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-20:00,Asian Restaurant; Thai Restaurant,59.435027,24.718993,https://maps.google.com/?cid=13046173810326679543,ChIJy1ZzUHOVkkYR96-GevVRDbU
Faeton Restaurant,Restaurant,,4.3,495,$$,Open,"Köleri 2, J. Köleri tn 2",10150,Tallinn,+372 687 2125,http://faetonrestaurant.ee/,Mon 12:00-23:00; Tue 12:00-23:00; Wed 12:00-23:00; Thu 12:00-23:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-23:00,Meal Takeaway,59.438499,24.775240,https://maps.google.com/?cid=8213392763101013361,ChIJK6-wrVuTkkYRcWVmnTPV-3E
Hop&Hen,Bar,,4.3,458,$$,Open,"Viru Keskus Food Hall, Viru väljak 4-6",10111,Tallinn,+372 5858 8525,https://www.hopandhen.co/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-23:00; Sat 11:00-23:00; Sun 11:00-21:00,Bar,59.436254,24.754890,https://maps.google.com/?cid=4641555388369663728,ChIJo9sxkvGTkkYR8PYSoQgeakA
Pizza Wabrik Tööstuse,Pizza Restaurant,Pizza,4.3,393,$$,Open,Tööstuse tn 47-a,10416,Tallinn,+372 5300 7272,http://www.pizzawabrik.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Pizza Restaurant,59.448108,24.727416,https://maps.google.com/?cid=14923803234111592428,ChIJrf1q8niTkkYR7BcMw_j_G88
La Cucina Restaurant and Pizzeria Napoletana,Italian Restaurant,Italian,4.3,374,$$,Open,Endla tn 23,10122,Tallinn,+372 666 4817,https://www.lacucina.ee/,Mon 11:30-22:00; Tue 11:30-22:00; Wed 11:30-22:00; Thu 11:30-22:00; Fri 11:30-23:00; Sat 15:00-23:00; Sun 15:00-22:00,Italian Restaurant; Meal Takeaway; Pizza Restaurant; European Restaurant,59.428883,24.732542,https://maps.google.com/?cid=8075652163680817148,ChIJs2xXp3CVkkYR_E_PMdt6EnA
Baojaam,Taiwanese Restaurant,Taiwanese,4.3,347,$$,Open,Kopli tn 1,10412,Tallinn,+372 5649 9908,https://baojaam.ee/,"Mon 11:00-15:30, 16:00-20:00; Tue 11:00-15:30, 16:00-20:00; Wed 11:00-15:30, 16:00-20:00; Thu 11:00-15:30, 16:00-20:00; Fri 11:00-15:30, 16:00-20:00; Sat 11:00-15:30, 16:00-20:00; Sun 11:00-15:30, 16:00-18:00",Taiwanese Restaurant,59.440959,24.735634,https://maps.google.com/?cid=2382679760399656399,ChIJa5i14nyTkkYRz2UiPJ76ECE
Shaurma Kebab Viru,Turkish Restaurant,Middle Eastern,4.3,339,$,Open,Viru väljak 6,10153,Tallinn,+372 5821 8888,https://shaurmakebab.ee/et,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-22:00; Sat 10:00-22:00; Sun 10:00-22:00,Turkish Restaurant; Fast Food Restaurant; Middle Eastern Restaurant,59.436724,24.757100,https://maps.google.com/?cid=16190658772761104778,ChIJr9hkhzeTkkYRitH8PV_GsOA
Grillbaas OÜ,Restaurant,,4.3,335,$,Open,Ehitajate tee 112,13517,Tallinn,+372 5757 0033,https://www.facebook.com/grillbaas/,Mon 10:00-20:00; Tue 10:00-20:00; Wed 10:00-20:00; Thu 10:00-20:00; Fri 10:00-20:00; Sat 11:00-20:00; Sun closed,,59.413041,24.662254,https://maps.google.com/?cid=24452868450056404,ChIJD4VVyk-UkkYR1Hi0GcHfVgA
Restaurant Da Rocco,Restaurant,,4.3,292,$$$,Open,Lai 6,10133,Tallinn,+372 5627 1177,https://www.darocco.ee/,Mon closed; Tue 17:00-23:00; Wed 17:00-23:00; Thu 17:00-23:00; Fri 17:00-23:00; Sat 17:00-23:00; Sun 17:00-23:00,,59.438203,24.743733,https://maps.google.com/?cid=5783180073900482958,ChIJTxiVW2KTkkYRjqH0-KL7QVA
La Cucina di Orm Oja,Restaurant,,4.3,276,$$$$,Open,Vene tn 4,10140,Tallinn,+372 524 4119,http://www.lacucinadiorm.ee/,Mon 17:00-00:00; Tue 17:00-00:00; Wed 17:00-00:00; Thu 17:00-00:00; Fri 17:00-00:00; Sat 15:00-00:00; Sun closed,,59.437155,24.746814,https://maps.google.com/?cid=6336162578678526343,ChIJqRwW3nyTkkYRh7FBfUuS7lc
Wine Library Tallinn,Restaurant,,4.3,272,$$,Open,Raekoja plats 8,10146,Tallinn,+372 5919 7202,http://www.winelibrary.ee/,Mon 10:00-23:00; Tue 10:00-23:00; Wed 10:00-23:00; Thu 10:00-23:00; Fri 10:00-23:00; Sat 10:00-23:00; Sun 10:00-23:00,Wine Bar; Bar,59.437712,24.744930,https://maps.google.com/?cid=10170648300236709836,ChIJRcalQWKTkkYRzB8KH75mJY0
Restoran Senso,Restaurant,,4.3,265,$$,Open,"Radisson Blu Hotel Olumpia, Liivalaia tn 33",10118,Tallinn,+372 631 5870,http://www.restoransenso.ee/,"Mon 06:30-10:30, 12:00-23:00; Tue 06:30-10:30, 12:00-23:00; Wed 06:30-10:30, 12:00-23:00; Thu 06:30-10:30, 12:00-23:00; Fri 06:30-10:30, 12:00-01:00; Sat 07:00-11:00, 12:00-01:00; Sun 07:00-01:00",,59.429926,24.757353,https://maps.google.com/?cid=432211625000551763,ChIJP4EnAKGUkkYRU8Xz1y6G_wU
Salvador Steakhouse,Steak House,Steakhouse,4.3,265,,Temporarily closed,Viru 3,10140,Tallinn,+372 5360 6316,,,Steak House,59.436973,24.747291,https://maps.google.com/?cid=9068441326312137571,ChIJFfM49WGTkkYRY6NO8VaT2X0
Unibet Sports Bar Tallinn,Sports Bar,,4.3,264,$$,Open,Vana-Viru tn 13,10148,Tallinn,+372 5917 6767,https://www.unibetsportsbar.com/,Mon closed; Tue 14:00-01:00; Wed 14:00-01:00; Thu 14:00-01:00; Fri 14:00-01:00; Sat 12:00-01:00; Sun 12:00-01:00,Sports Bar; Bar,59.437506,24.751926,https://maps.google.com/?cid=15833684469471997004,ChIJOTAgEaSTkkYRTGx_cCKMvNs
Pizzanaut,Restaurant,,4.3,237,$$,Temporarily closed,Roseni tn 13-10111,10111,Tallinn,+372 5450 5040,https://www.pizzanaut.ee/,,,59.439705,24.754813,https://maps.google.com/?cid=17618842247402128573,ChIJ1fk1KWGTkkYRvYQM5qyzgvQ
Allee Restoran,Restaurant,,4.3,196,$$,Open,Kanuti tn 2,10111,Tallinn,+372 649 3333,https://www.alleerestoran.ee/,Mon 12:00-22:00; Tue 12:00-22:00; Wed 12:00-22:00; Thu 12:00-22:00; Fri 12:00-23:00; Sat 12:00-23:00; Sun 12:00-22:00,,59.440049,24.751544,https://maps.google.com/?cid=15041160664206528531,ChIJoxGiW2GTkkYRE9Cbv-7vvNA
Lido Rotermanni,Restaurant,,4.3,184,$$,Open,Rotermanni tn 3,10151,Tallinn,+372 5300 7167,https://lido.ee/,Mon 11:00-21:00; Tue 11:00-21:00; Wed 11:00-21:00; Thu 11:00-21:00; Fri 11:00-21:00; Sat 11:00-21:00; Sun 11:00-21:00,,59.438419,24.755998,https://maps.google.com/?cid=13976646201769379406,ChIJMXhyKACTkkYRTsbGR6sF98E
Poké Bowl Mustamäe Keskus,Fast Food Restaurant,Hawaiian,4.3,183,$$,Open,A. H. Tammsaare tee 104a,12918,Tallinn,+372 5624 9111,https://pokebowl.ee/,Mon 11:00-22:00; Tue 11:00-22:00; Wed 11:00-22:00; Thu 11:00-22:00; Fri 11:00-22:00; Sat 11:00-22:00; Sun 11:00-22:00,Fast Food Restaurant; Hawaiian Restaurant; American Restaurant,59.408598,24.688860,https://maps.google.com/?cid=15500530812985907220,ChIJc9JaEEOVkkYRFJgFKqbyHNc
Ruddy Baar,Bar,,4.3,176,$$,Open,Sauna tn 1,10140,Tallinn,+372 5829 2238,https://ruddybaar.ee/,Mon 20:00-06:00; Tue 20:00-02:00; Wed 19:00-02:00; Thu 19:00-02:00; Fri 19:00-05:00; Sat 19:00-05:00; Sun 20:00-06:00,Bar; Lounge Bar; Cocktail Bar; Night Club,59.435947,24.747659,https://maps.google.com/?cid=14713472038528280461,ChIJQUDH-PuTkkYRjeceHd3AMMw
O'Sushi,Takeout Restaurant,Japanese,4.3,172,$$,Open,Punane tn 56,13619,Tallinn,+372 5855 6778,http://osushi.ee/,Mon 10:00-22:00; Tue 10:00-22:00; Wed 10:00-22:00; Thu 10:00-22:00; Fri 10:00-22:00; Sat 10:00-22:00; Sun 10:00-22:00,Meal Takeaway; Sushi Restaurant; Japanese Restaurant; Lodging,59.436022,24.847197,https://maps.google.com/?cid=4098042878972812998,ChIJ3xbdOb7skkYRxl5-O0ks3zg
